belongs_category,first_level,second_level,third_level,title,url
"{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Bissell Multi-Purpose Portable Carpet and Upholstery Cleaner, 1400B, Green with Bissell Professional Spot and Stain + Oxy Portable Machine Formula, 32 oz, 32 Fl Oz",https://www.amazon.com/Bissell-Multi-Purpose-Portable-Upholstery-Professional/dp/B07TN24T8L/ref=zg_bs_industrial_sccl_12/145-1674890-0115250?psc=1
"{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Scott® Professional 100% Recycled Fiber Standard Roll Toilet Paper (13217), with Elevated Design, 2-Ply, White, Individually wrapped rolls, 473 Count (Pack of 80), Total 37,840 Sheets",https://www.amazon.com/Essential-Professional-Recycled-Business-Standard/dp/B008I7TNDW/ref=zg_bs_industrial_sccl_13/145-1674890-0115250?psc=1
"{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,100PCS 3 Ply Black Disposable Face Mask Filter Protection Face Masks,https://www.amazon.com/100PCS-disposable-shield-filter-protection/dp/B08C7HDF1F/ref=zg_bs_industrial_sccl_14/145-1674890-0115250?psc=1
"{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Opti-Free Replenish Multi-Purpose Disinfecting Solution with Lens Case, Twin Pack, 10-Fluid Ounces Each - 2 Count(Pack of 1)",https://www.amazon.com/Opti-Free-Replenish-Multi-Purpose-Disinfecting-10-Ounces/dp/B001GI94SO/ref=zg_bs_industrial_sccl_15/145-1674890-0115250?psc=1
"{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Neosmuk Magnetic Hooks, 27 lb+ Heavy Duty Earth Magnets with Hook for Refrigerator, Extra Strong Cruise Hook for Hanging, Magnetic Hanger for Cabins, Grill (Silver White, Pack of 10)",https://www.amazon.com/Magnetic-%EF%BC%ADaximum-Neodymium-Corrosion-Protection/dp/B0787Q54M1/ref=zg_bs_industrial_sccl_16/145-1674890-0115250?psc=1
"{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Industrial & Scientific', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Gorilla Super Glue Gel XL, 25 Gram, Clear, (Pack of 1)",https://www.amazon.com/Gorilla-Super-Glue-gram-Clear/dp/B082XGL21J/ref=zg_bs_industrial_sccl_17/145-1674890-0115250?psc=1
"{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Ward D: A gripping psychological thriller,https://www.amazon.com/Ward-D-gripping-psychological-thriller-ebook/dp/B0BXHSFMF4/ref=zg_bs_digital-text_sccl_2/138-0488421-7988035?psc=1
"{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,The Housemaid: An absolutely addictive psychological thriller with a jaw-dropping twist,https://www.amazon.com/Housemaid-absolutely-addictive-psychological-jaw-dropping-ebook/dp/B09TWSRMCB/ref=zg_bs_digital-text_sccl_3/138-0488421-7988035?psc=1
"{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,The Worst Wedding Date,https://www.amazon.com/Worst-Wedding-Date-Pippa-Grant-ebook/dp/B0BZWB6GPY/ref=zg_bs_digital-text_sccl_4/138-0488421-7988035?psc=1
"{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Haunting Adeline (Cat and Mouse Duet Book 1),https://www.amazon.com/Haunting-Adeline-Mouse-Duet-Book-ebook/dp/B09CLVJJ77/ref=zg_bs_digital-text_sccl_5/138-0488421-7988035?psc=1
"{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Pucking Around: A Why Choose Hockey Romance (Jacksonville Rays Book 1),https://www.amazon.com/Pucking-Around-Choose-Romance-Jacksonville-ebook/dp/B0BPVJ4RVR/ref=zg_bs_digital-text_sccl_6/138-0488421-7988035?psc=1
"{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Fourth Wing (The Empyrean Book 1),https://www.amazon.com/Fourth-Wing-Empyrean-Book-1-ebook/dp/B0BGDM197Q/ref=zg_bs_digital-text_sccl_7/138-0488421-7988035?psc=1
"{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,The Alice Network: A Reese's Book Club Pick,https://www.amazon.com/Alice-Network-Novel-Kate-Quinn-ebook/dp/B01LZFL63S/ref=zg_bs_digital-text_sccl_8/138-0488421-7988035?psc=1
"{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Kindle Store', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Happy Place,https://www.amazon.com/Happy-Place-Emily-Henry-ebook/dp/B0B7L29TB7/ref=zg_bs_digital-text_sccl_9/138-0488421-7988035?psc=1
"{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Diapers Size 5, 132 Count - Pampers Pure Protection Disposable Baby Diapers, Hypoallergenic and Unscented Protection (Packaging & Prints May Vary)",https://www.amazon.com/Pampers-Disposable-Hypoallergenic-Fragrance-Protection/dp/B01IZ5F6T6/ref=zg_bs_climate-pledge_sccl_22/132-4641757-4548542?psc=1
"{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Ancient Nutrition Collagen Powder Protein with Probiotics, Unflavored Multi Collagen Protein with Vitamin C, 45 Servings, Hydrolyzed Collagen Peptides Supports Skin and Nails, Gut Health, 16 0z",https://www.amazon.com/Ancient-Nutrition-Collagen-Protein-Powder/dp/B01LXADO9Z/ref=zg_bs_climate-pledge_sccl_23/132-4641757-4548542?psc=1
"{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Amazon Basics Liquid Hand Soap Refill, Mango and Coconut Water Scent, Triclosan-Free, 56 Fluid Ounces, 1-Pack (Previously Solimo)",https://www.amazon.com/Amazon-Basics-Liquid-Coconut-Triclosan-Free/dp/B09HH95J2Z/ref=zg_bs_climate-pledge_sccl_24/132-4641757-4548542?psc=1
"{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Charmin Ultra Strong Toilet Paper, 18 Super Mega Rolls = 108 Regular Rolls",https://www.amazon.com/Charmin-Super-Strong-Toilet-Packaging/dp/B0741DT22M/ref=zg_bs_climate-pledge_sccl_25/132-4641757-4548542?psc=1
"{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Echo Dot (5th Gen, 2022 release) with clock | Smart speaker with clock and Alexa | Glacier White",https://www.amazon.com/All-New-release-clock-speaker-Glacier/dp/B09B8VN8YQ/ref=zg_bs_climate-pledge_sccl_26/132-4641757-4548542?psc=1
"{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Climate Pledge Friendly', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Sensodyne Pronamel Gentle Whitening Enamel Toothpaste for Sensitive Teeth - 4 Ounces (Pack of 3),https://www.amazon.com/Sensodyne-Pronamel-Whitening-Strengthening-Toothpaste/dp/B0762LYFKP/ref=zg_bs_climate-pledge_sccl_27/132-4641757-4548542?psc=1
"{'name': 'Clothing, Shoes & Jewelry', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Clothing, Shoes & Jewelry', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,CUSHIONAIRE Women's Lane Cork Footbed Sandal with +Comfort,https://www.amazon.com/CUSHIONAIRE-Womens-Slide-Sandals-Brown/dp/B075PBVR9N/ref=zg_bs_fashion_sccl_16/132-5997471-9799003?psc=1
"{'name': 'Clothing, Shoes & Jewelry', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Clothing, Shoes & Jewelry', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Dokotoo Women's Loose Sleeveless Jumpsuits Adjustable Spaghetti Strap Stretchy Long Pant Romper Jumpsuit with Pockets,https://www.amazon.com/Dokotoo-Jumpsuits-Adjustable-Spaghetti-Sleeveless/dp/B08Y5LZBH1/ref=zg_bs_fashion_sccl_17/132-5997471-9799003?psc=1
"{'name': 'Clothing, Shoes & Jewelry', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Clothing, Shoes & Jewelry', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Levi's Men's 501 Original Fit Jeans,https://www.amazon.com/Levis-Mens-Original-Stretch-36Wx30L/dp/B01ECFI17W/ref=zg_bs_fashion_sccl_18/132-5997471-9799003?psc=1
"{'name': 'Clothing, Shoes & Jewelry', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Clothing, Shoes & Jewelry', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Hey Dude Men’s Wally Loafer Multiple Colors | Men’s Shoes | Men's Lace Up Loafers,https://www.amazon.com/Hey-Dude-Wally-Linen-Loafer/dp/B01CUME3L2/ref=zg_bs_fashion_sccl_19/132-5997471-9799003?psc=1
"{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Thompson Emporium Pin Up Poster Bikini Babe Heads & Tails Good Luck Challenge Coin,https://www.amazon.com/Poster-Bikini-Challenge-Thompson-Emporium/dp/B01EJVSJF8/ref=zg_bs_coins_sccl_16/145-5257169-1539517?psc=1
"{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Count of Ten Circulated Buffalo Nickels 1913 to 1938 Fine,https://www.amazon.com/Count-Circulated-Buffalo-Nickels-1913/dp/B00XNRVZJW/ref=zg_bs_coins_sccl_17/145-5257169-1539517?psc=1
"{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,2023 Britannia King Charles III Ascension to the Throne Coin £2 The Royal Mint Uncirculated,https://www.amazon.com/Britannia-Charles-Ascension-Throne-Uncirculated/dp/B0BZJSWSX5/ref=zg_bs_coins_sccl_18/145-5257169-1539517?psc=1
"{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Put on The Whole Armor of God Challenge Coin Prayer Commemorative Coin - Antique Gold,https://www.amazon.com/Whole-Armor-Challenge-Prayer-Commemorative/dp/B07V65DXDZ/ref=zg_bs_coins_sccl_19/145-5257169-1539517?psc=1
"{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,2017 ZA - Present (Random Year) South Africa 1 oz Silver Krugerrand Coin Brilliant Uncirculated with a Certificate of Authenticity R1 BU,https://www.amazon.com/2017-Krugerrand-Uncirculated-Certificate-Authenticity/dp/B08DC1YS12/ref=zg_bs_coins_sccl_20/145-5257169-1539517?psc=1
"{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Collectible Coins', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Navy Core Values Challenge Coin - United States Navy Challenge Coin - Amazing USN Navy Military Coin - Designed by Military Veterans!,https://www.amazon.com/Navy-Core-Values-Challenge-Coin/dp/B07JGFKQJC/ref=zg_bs_coins_sccl_21/145-5257169-1539517?psc=1
"{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Dell Optiplex 9020 Small Form Factor Desktop with Intel Core i7-4770 Upto 3.9GHz, HD Graphics 4600 4K Support, 32GB RAM, 1TB SSD, DisplayPort, HDMI, Wi-Fi, Bluetooth - Windows 10 Pro (Renewed)",https://www.amazon.com/Dell-Optiplex-9020-DisplayPort-Bluetooth/dp/B08BJDFZRF/ref=zg_bs_pc_sccl_24/131-7928462-0125947?psc=1
"{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"TP-Link Deco WiFi 6 Mesh System(Deco X20) - Covers up to 5800 Sq.Ft. , Replaces Wireless Routers and Extenders(3-Pack, 6 Ethernet Ports in total, supports Wired Ethernet Backhaul)",https://www.amazon.com/Mesh-Wifi-6-Router-System/dp/B085Z35GY6/ref=zg_bs_pc_sccl_25/131-7928462-0125947?psc=1
"{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"TP-Link AC750 Wireless Portable Nano Travel Router(TL-WR902AC) - Support Multiple Modes,Hotspot/Bridge/Range Extender/Access Point/Client Modes, Dual Band WiFi, 1 USB 2.0 Port",https://www.amazon.com/TP-Link-Wireless-Travel-Router-TL-WR902AC/dp/B01N5RCZQH/ref=zg_bs_pc_sccl_26/131-7928462-0125947?psc=1
"{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"F FORITO 2-Pack Anti Blue Light Screen Protector Compatible with 2022 Apple MacBook Air 13.6"" with M2 Chip Model A2681, Eye Protection Blue Light Blocking & Anti Glare Laptop Screen Protector",https://www.amazon.com/FORITO-Protector-Compatible-Protection-Blocking/dp/B0B566VXH1/ref=zg_bs_pc_sccl_27/131-7928462-0125947?psc=1
"{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Chromebook Charger USB C, 45W Power Adapter Widely Universal Compatible with Chromebook Laptop: HP, Dell, Acer, Asus, Samsung, Google, and More",https://www.amazon.com/Adapter-Laptop-Charger-Chromebook-Computer/dp/B086DLDKVK/ref=zg_bs_pc_sccl_28/131-7928462-0125947?psc=1
"{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"65W 19.5V 3.33A Ac Adapter for HP Pavilion x360 11 13 15, Zbook 14u G4 G5 15u 15 G3, 15-f111dx 15-f211wm 15-f233wm 15-f278nr 15-r052nr 15-r132wm Power Supply Blue Tip",https://www.amazon.com/15-f111dx-15-f211wm-15-f233wm-15-f278nr-15-r052nr/dp/B08ZSFS4J6/ref=zg_bs_pc_sccl_29/131-7928462-0125947?psc=1
"{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"USB C Hub, UtechSmart USB C Ethernet Multiport Adapter, 6 In 1 USB C to HDMI Dock Compatible for Macbook Pro/Air, Chromebook, Dell XPS, HP and Type C Devices (Gigabit Ethernet 100W PD 4K HDMI USB 3.0)",https://www.amazon.com/UtechSmart-Ethernet-Delivery-Compatible-Chromebook/dp/B07H2ZS1B5/ref=zg_bs_pc_sccl_30/131-7928462-0125947?psc=1
"{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Computers & Accessories', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"150W USB C Charger, Anker 747 Charger ( GaNPrime), 4-Port Fast Compact Foldable Gan Charger for MacBook Pro/Air, iPhone 14/Pro, iPad Pro, Dell XPS 13, Galaxy S22/S21, Note 20/10+, Pixel and More",https://www.amazon.com/Anker-Charger-GaNPrime-Compact-Foldable/dp/B09W2PNLX7/ref=zg_bs_pc_sccl_81/131-7928462-0125947?psc=1
"{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Apple iPad Air (5th Generation): with M1 chip, 10.9-inch Liquid Retina Display, 64GB, Wi-Fi 6, 12MP front/12MP Back Camera, Touch ID, All-Day Battery Life – Purple",https://www.amazon.com/2022-Apple-iPad-10-9-inch-Wi-Fi/dp/B09V3JJT5D/ref=zg_bs_electronics_sccl_46/144-6518321-4832230?psc=1
"{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"USX MOUNT Full Motion TV Wall Mount for Most 47-84 inch Flat Screen/LED/4K TV, TV Mount Bracket Dual Swivel Articulating Tilt 6 Arms, Max VESA 600x400mm, Holds up to 132lbs, Fits 8” 12” 16"" Wood Studs",https://www.amazon.com/USX-MOUNT-TVs-Fits-600x400mm-Weight-Capacity/dp/B07CXF452P/ref=zg_bs_electronics_sccl_47/144-6518321-4832230?psc=1
"{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Soundcore Anker Life Q20 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones, 40H Playtime, Hi-Res Audio, Deep Bass, Memory Foam Ear Cups, for Travel, Home Office",https://www.amazon.com/Soundcore-Cancelling-Headphones-Wireless-Bluetooth/dp/B07NM3RSRQ/ref=zg_bs_electronics_sccl_48/144-6518321-4832230?psc=1
"{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Wireless Earbuds, Bluetooth 5.3 Earbuds 36H Playtime LED Power Display Earbuds with Wireless Charging Case Crystal-Clear Calls with Mic Premium Sound Bluetooth Headphones for Workout/Home/Office",https://www.amazon.com/Wireless-Bluetooth-Playtime-Crystal-Clear-Headphones/dp/B0BYDPP9C3/ref=zg_bs_electronics_sccl_49/144-6518321-4832230?psc=1
"{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Newest Universal Remote Control for All Samsung TV Remote Compatible All Samsung LCD LED HDTV 3D Smart TVs Models,https://www.amazon.com/Newest-Universal-Control-Samsung-Compatible/dp/B08CZ1FYBD/ref=zg_bs_electronics_sccl_50/144-6518321-4832230?psc=1
"{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Apple Watch Series 8 [GPS 45mm] Smart Watch w/Midnight Aluminum Case with Midnight Sport Band - M/L. Fitness Tracker, Blood Oxygen & ECG Apps, Always-On Retina Display, Water Resistant",https://www.amazon.com/Apple-Watch-Midnight-Aluminum-Always/dp/B0BDJDH2WR/ref=zg_bs_electronics_sccl_1/144-6518321-4832230?psc=1
"{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots) [Bulk Packaging]",https://www.amazon.com/Fujifilm-Instax-Instant-Sheets%C3%975-Packaging/dp/B08TZY61DP/ref=zg_bs_electronics_sccl_2/144-6518321-4832230?psc=1
"{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Electronics', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Introducing Echo Pop | Full sound compact smart speaker with Alexa | Lavender Bloom,https://www.amazon.com/Introducing-sound-compact-speaker-Lavender/dp/B09ZXJDSL5/ref=zg_bs_electronics_sccl_3/144-6518321-4832230?psc=1
"{'name': 'Entertainment Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Entertainment Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,1918 Pattison Brothers Kentucky Bourbon Covington Ky. Cancelled Check Pre Pro,https://www.amazon.com/Pattison-Brothers-Kentucky-Covington-Cancelled/dp/B01BCMM4KS/ref=zg_bs_entertainment-collectibles_sccl_45/144-1381145-1619412?psc=1
"{'name': 'Entertainment Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Entertainment Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"The Crow movie 6"" Embroidered Patch NEW Unused",https://www.amazon.com/Crow-movie-Embroidered-Patch-Unused/dp/B06XPCLM67/ref=zg_bs_entertainment-collectibles_sccl_46/144-1381145-1619412?psc=1
"{'name': 'Entertainment Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Entertainment Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Disney Pin Starter Set - Winnie the Pooh - Kawaii,https://www.amazon.com/Disney-Pin-Starter-Set-Winnie/dp/B09X4NHCNQ/ref=zg_bs_entertainment-collectibles_sccl_47/144-1381145-1619412?psc=1
"{'name': 'Entertainment Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Entertainment Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Disney Pin - The Great Mouse Detective - Basil of Baker Street,https://www.amazon.com/Disney-Pin-Great-Detective-Street/dp/B09YQK6VLD/ref=zg_bs_entertainment-collectibles_sccl_48/144-1381145-1619412?psc=1
"{'name': 'Entertainment Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Entertainment Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,EDWARD SCISSORHANDS movie film cell bookmark Memorabilia Collectible Complements Poster Book Theater,https://www.amazon.com/EDWARD-SCISSORHANDS-bookmark-memorabilia-collectible/dp/B00XDEBC0C/ref=zg_bs_entertainment-collectibles_sccl_49/144-1381145-1619412?psc=1
"{'name': 'Gift Cards', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Gift Cards', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Amazon.com Gift Card for any amount in various designs,https://www.amazon.com/Amazon-com-Gift-amount-Floral-Reveal/dp/B0B9SDKZG4/ref=zg_bs_gift-cards_sccl_3/131-9839074-7753042?psc=1
"{'name': 'Gift Cards', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Gift Cards', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Amazon.com eGift Card,https://www.amazon.com/Amazon-eGift-Card-Milestone-Birthday/dp/B09KXT1HLH/ref=zg_bs_gift-cards_sccl_4/131-9839074-7753042?psc=1
"{'name': 'Gift Cards', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Gift Cards', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Amazon.com eGift Card,https://www.amazon.com/Amazon-eGift-Card-Mothers-Garden/dp/B0BW7LD9CN/ref=zg_bs_gift-cards_sccl_5/131-9839074-7753042?psc=1
